step,beta,energy,rho,type
3265,6.598,208,26269,step
3265,6.598,208,26269,fracture_detected
3266,6.59999,208,56131.2,step
3266,6.59999,208,56131.2,fracture_detected
3267,6.60198,208,20131.5,step
3267,6.60198,208,20131.5,fracture_detected
3268,6.60397,208,49659.4,step
3268,6.60397,208,49659.4,fracture_detected
3269,6.60596,208,10555,step
3269,6.60596,208,10555,fracture_detected
3270,6.60795,208,30134.2,step
3270,6.60795,208,30134.2,fracture_detected
3271,6.60994,208,9702.74,step
3271,6.60994,208,9702.74,fracture_detected
3272,6.61193,208,13031,step
3272,6.61193,208,13031,fracture_detected
3273,6.61392,208,23008.7,step
3273,6.61392,208,23008.7,fracture_detected
3274,6.61591,208,23022.7,step
3274,6.61591,208,23022.7,fracture_detected
3275,6.6179,208,73395.4,step
3275,6.6179,208,73395.4,fracture_detected
3276,6.61989,208,62936.7,step
3276,6.61989,208,62936.7,fracture_detected
3277,6.62188,208,243,step
3277,6.62188,208,243,fracture_detected
3278,6.62387,208,26869,step
3278,6.62387,208,26869,fracture_detected
3279,6.62586,208,19878.2,step
3279,6.62586,208,19878.2,fracture_detected
3280,6.62785,208,56008.9,step
3280,6.62785,208,56008.9,fracture_detected
3281,6.62984,208,10233.7,step
3281,6.62984,208,10233.7,fracture_detected
3282,6.63183,208,26415,step
3282,6.63183,208,26415,fracture_detected
3283,6.63382,208,66899.3,step
3283,6.63382,208,66899.3,fracture_detected
3284,6.63581,208,16415.6,step
3284,6.63581,208,16415.6,fracture_detected
3285,6.6378,208,46942.8,step
3285,6.6378,208,46942.8,fracture_detected
3286,6.63979,208,30290.9,step
3286,6.63979,208,30290.9,fracture_detected
3287,6.64178,208,119868,step
3287,6.64178,208,119868,fracture_detected
3288,6.64377,208,16928.2,step
3288,6.64377,208,16928.2,fracture_detected
3289,6.64576,208,57009.2,step
3289,6.64576,208,57009.2,fracture_detected
3290,6.64775,208,59865.4,step
3290,6.64775,208,59865.4,fracture_detected
3291,6.64974,208,30312.2,step
3291,6.64974,208,30312.2,fracture_detected
3292,6.65174,208,19955.2,step
3292,6.65174,208,19955.2,fracture_detected
3293,6.65373,208,16112,step
3293,6.65373,208,16112,fracture_detected
3294,6.65572,208,66633.9,step
3294,6.65572,208,66633.9,fracture_detected
3295,6.65771,208,70481.2,step
3295,6.65771,208,70481.2,fracture_detected
3296,6.6597,208,252,step
3296,6.6597,208,252,fracture_detected
3297,6.66169,208,33724.5,step
3297,6.66169,208,33724.5,fracture_detected
3298,6.66368,208,63354.7,step
3298,6.66368,208,63354.7,fracture_detected
3299,6.66567,208,6455.49,step
3299,6.66567,208,6455.49,fracture_detected
3300,6.66766,208,70595.5,step
3300,6.66766,208,70595.5,fracture_detected
3301,6.66965,208,80167.3,step
3301,6.66965,208,80167.3,fracture_detected
3302,6.67164,208,53873.9,step
3302,6.67164,208,53873.9,fracture_detected
3303,6.67363,208,23567,step
3303,6.67363,208,23567,fracture_detected
3304,6.67562,208,37492,step
3304,6.67562,208,37492,fracture_detected
3305,6.67761,208,13163,step
3305,6.67761,208,13163,fracture_detected
3306,6.6796,208,73583.4,step
3306,6.6796,208,73583.4,fracture_detected
3307,6.68159,208,40519,step
3307,6.68159,208,40519,fracture_detected
3308,6.68358,208,6960.49,step
3308,6.68358,208,6960.49,fracture_detected
3309,6.68557,208,37197.7,step
3309,6.68557,208,37197.7,fracture_detected
3310,6.68756,208,6463.49,step
3310,6.68756,208,6463.49,fracture_detected
3311,6.68955,208,87137.4,step
3311,6.68955,208,87137.4,fracture_detected
3312,6.69154,208,50662.7,step
3312,6.69154,208,50662.7,fracture_detected
3313,6.69353,208,13209,step
3313,6.69353,208,13209,fracture_detected
3314,6.69552,208,80981.9,step
3314,6.69552,208,80981.9,fracture_detected
3315,6.69751,208,50214.7,step
3315,6.69751,208,50214.7,fracture_detected
3316,6.6995,208,3615.25,step
3316,6.6995,208,3615.25,fracture_detected
3317,6.70149,208,26688,step
3317,6.70149,208,26688,fracture_detected
3318,6.70348,208,37292.7,step
3318,6.70348,208,37292.7,fracture_detected
3319,6.70547,208,40178,step
3319,6.70547,208,40178,fracture_detected
3320,6.70746,208,37313.7,step
3320,6.70746,208,37313.7,fracture_detected
3321,6.70945,208,46945.4,step
3321,6.70945,208,46945.4,fracture_detected
3322,6.71144,208,60938.4,step
3322,6.71144,208,60938.4,fracture_detected
3323,6.71343,208,53715.9,step
3323,6.71343,208,53715.9,fracture_detected
3324,6.71542,208,30608.2,step
3324,6.71542,208,30608.2,fracture_detected
3325,6.71741,208,30626.2,step
3325,6.71741,208,30626.2,fracture_detected
3326,6.7194,208,124663,step
3326,6.7194,208,124663,fracture_detected
3327,6.72139,208,6975.49,step
3327,6.72139,208,6975.49,fracture_detected
3328,6.72338,208,88056.8,step
3328,6.72338,208,88056.8,fracture_detected
3329,6.72537,208,10387.3,step
3329,6.72537,208,10387.3,fracture_detected
3330,6.72736,208,3128.25,step
3330,6.72736,208,3128.25,fracture_detected
3331,6.72935,208,97805.1,step
3331,6.72935,208,97805.1,fracture_detected
3332,6.73134,208,111836,step
3332,6.73134,208,111836,fracture_detected
3333,6.73333,208,23427.7,step
3333,6.73333,208,23427.7,fracture_detected
3334,6.73532,208,17169.2,step
3334,6.73532,208,17169.2,fracture_detected
3335,6.73731,208,6865.77,step
3335,6.73731,208,6865.77,fracture_detected
3336,6.7393,208,23104.4,step
3336,6.7393,208,23104.4,fracture_detected
3337,6.74129,208,9917.74,step
3337,6.74129,208,9917.74,fracture_detected
3338,6.74328,208,7017.49,step
3338,6.74328,208,7017.49,fracture_detected
3339,6.74527,208,33649.5,step
3339,6.74527,208,33649.5,fracture_detected
3340,6.74726,208,81598.9,step
3340,6.74726,208,81598.9,fracture_detected
3341,6.74925,208,33655.5,step
3341,6.74925,208,33655.5,fracture_detected
3342,6.75125,208,3639.25,step
3342,6.75125,208,3639.25,fracture_detected
3343,6.75324,208,37077.7,step
3343,6.75324,208,37077.7,fracture_detected
3344,6.75523,208,57939.2,step
3344,6.75523,208,57939.2,fracture_detected
3345,6.75722,208,26908.6,step
3345,6.75722,208,26908.6,fracture_detected
3346,6.75921,208,10435.3,step
3346,6.75921,208,10435.3,fracture_detected
3347,6.7612,208,43915.2,step
3347,6.7612,208,43915.2,fracture_detected
3348,6.76319,208,9958.74,step
3348,6.76319,208,9958.74,fracture_detected
3349,6.76518,208,51221.7,step
3349,6.76518,208,51221.7,fracture_detected
3350,6.76717,208,54651.9,step
3350,6.76717,208,54651.9,fracture_detected
3351,6.76916,208,47353.4,step
3351,6.76916,208,47353.4,fracture_detected
3352,6.77115,208,41076.4,step
3352,6.77115,208,41076.4,fracture_detected
3353,6.77314,208,60995.9,step
3353,6.77314,208,60995.9,fracture_detected
3354,6.77513,208,41095,step
3354,6.77513,208,41095,fracture_detected
3355,6.77712,208,34307.9,step
3355,6.77712,208,34307.9,fracture_detected
3356,6.77911,208,44014.6,step
3356,6.77911,208,44014.6,fracture_detected
3357,6.7811,208,6561.49,step
3357,6.7811,208,6561.49,fracture_detected
3358,6.78309,208,97.2803,step
3358,6.78309,208,97.2803,fracture_detected
3359,6.78508,208,21054.2,step
3359,6.78508,208,21054.2,fracture_detected
3360,6.78707,208,44075.6,step
3360,6.78707,208,44075.6,fracture_detected
3361,6.78906,208,9989.74,step
3361,6.78906,208,9989.74,fracture_detected
3362,6.79105,208,23778.4,step
3362,6.79105,208,23778.4,fracture_detected
3363,6.79304,208,54015.7,step
3363,6.79304,208,54015.7,fracture_detected
3364,6.79503,208,71931.2,step
3364,6.79503,208,71931.2,fracture_detected
3365,6.79702,208,23653.7,step
3365,6.79702,208,23653.7,fracture_detected
3366,6.79901,208,20742.9,step
3366,6.79901,208,20742.9,fracture_detected
3367,6.801,208,13921.5,step
3367,6.801,208,13921.5,fracture_detected
3368,6.80299,208,37344.7,step
3368,6.80299,208,37344.7,fracture_detected
3369,6.80498,208,61791.4,step
3369,6.80498,208,61791.4,fracture_detected
3370,6.80697,208,88663.4,step
3370,6.80697,208,88663.4,fracture_detected
3371,6.80896,208,34449.5,step
3371,6.80896,208,34449.5,fracture_detected
3372,6.81095,208,7091.49,step
3372,6.81095,208,7091.49,fracture_detected
3373,6.81294,208,17017,step
3373,6.81294,208,17017,fracture_detected
3374,6.81493,208,10875,step
3374,6.81493,208,10875,fracture_detected
3375,6.81692,208,33995.5,step
3375,6.81692,208,33995.5,fracture_detected
3376,6.81891,208,65345.7,step
3376,6.81891,208,65345.7,fracture_detected
3377,6.8209,208,20297.5,step
3377,6.8209,208,20297.5,fracture_detected
3378,6.82289,208,54591.9,step
3378,6.82289,208,54591.9,fracture_detected
3379,6.82488,208,89404.4,step
3379,6.82488,208,89404.4,fracture_detected
3380,6.82687,208,13451,step
3380,6.82687,208,13451,fracture_detected
3381,6.82886,208,54633.9,step
3381,6.82886,208,54633.9,fracture_detected
3382,6.83085,208,24275.7,step
3382,6.83085,208,24275.7,fracture_detected
3383,6.83284,208,10556.7,step
3383,6.83284,208,10556.7,fracture_detected
3384,6.83483,208,54687.9,step
3384,6.83483,208,54687.9,fracture_detected
3385,6.83682,208,34596.5,step
3385,6.83682,208,34596.5,fracture_detected
3386,6.83881,208,30672.2,step
3386,6.83881,208,30672.2,fracture_detected
3387,6.8408,208,245,step
3387,6.8408,208,245,fracture_detected
3388,6.84279,208,24312.7,step
3388,6.84279,208,24312.7,fracture_detected
3389,6.84478,208,6626.49,step
3389,6.84478,208,6626.49,fracture_detected
3390,6.84677,208,17451.2,step
3390,6.84677,208,17451.2,fracture_detected
3391,6.84876,208,47922.4,step
3391,6.84876,208,47922.4,fracture_detected
3392,6.85076,208,41548,step
3392,6.85076,208,41548,fracture_detected
3393,6.85275,208,253,step
3393,6.85275,208,253,fracture_detected
3394,6.85474,208,3697.25,step
3394,6.85474,208,3697.25,fracture_detected
3395,6.85673,208,48487.4,step
3395,6.85673,208,48487.4,fracture_detected
3396,6.85872,208,44881.5,step
3396,6.85872,208,44881.5,fracture_detected
3397,6.86071,208,82130.6,step
3397,6.86071,208,82130.6,fracture_detected
3398,6.8627,208,58851.2,step
3398,6.8627,208,58851.2,fracture_detected
3399,6.86469,208,41639,step
3399,6.86469,208,41639,fracture_detected
3400,6.86668,208,30792.2,step
3400,6.86668,208,30792.2,fracture_detected
3401,6.86867,208,54968.9,step
3401,6.86867,208,54968.9,fracture_detected
3402,6.87066,208,38209.7,step
3402,6.87066,208,38209.7,fracture_detected
3403,6.87265,208,246,step
3403,6.87265,208,246,fracture_detected
3404,6.87464,208,17025.2,step
3404,6.87464,208,17025.2,fracture_detected
3405,6.87663,208,3696.25,step
3405,6.87663,208,3696.25,fracture_detected
3406,6.87862,208,7154.49,step
3406,6.87862,208,7154.49,fracture_detected
3407,6.88061,208,14073,step
3407,6.88061,208,14073,fracture_detected
3408,6.8826,208,65954.7,step
3408,6.8826,208,65954.7,fracture_detected
3409,6.88459,208,58540.7,step
3409,6.88459,208,58540.7,fracture_detected
3410,6.88658,208,27932,step
3410,6.88658,208,27932,fracture_detected
3411,6.88857,208,27431.5,step
3411,6.88857,208,27431.5,fracture_detected
3412,6.89056,208,10136.7,step
3412,6.89056,208,10136.7,fracture_detected
3413,6.89255,208,3710.25,step
3413,6.89255,208,3710.25,fracture_detected
3414,6.89454,208,248,step
3414,6.89454,208,248,fracture_detected
3415,6.89653,208,20543.5,step
3415,6.89653,208,20543.5,fracture_detected
3416,6.89852,208,62634.4,step
3416,6.89852,208,62634.4,fracture_detected
3417,6.90051,208,34412.5,step
3417,6.90051,208,34412.5,fracture_detected
3418,6.9025,208,10654.7,step
3418,6.9025,208,10654.7,fracture_detected
3419,6.90449,208,48316.4,step
3419,6.90449,208,48316.4,fracture_detected
3420,6.90648,208,66173.7,step
3420,6.90648,208,66173.7,fracture_detected
3421,6.90847,208,48339.4,step
3421,6.90847,208,48339.4,fracture_detected
3422,6.91046,208,7188.49,step
3422,6.91046,208,7188.49,fracture_detected
3423,6.91245,208,114863,step
3423,6.91245,208,114863,fracture_detected
3424,6.91444,208,100474,step
3424,6.91444,208,100474,fracture_detected
3425,6.91643,208,250,step
3425,6.91643,208,250,fracture_detected
3426,6.91842,208,51893.7,step
3426,6.91842,208,51893.7,fracture_detected
3427,6.92041,208,76734.4,step
3427,6.92041,208,76734.4,fracture_detected
3428,6.9224,208,31047.2,step
3428,6.9224,208,31047.2,fracture_detected
3429,6.92439,208,17644.2,step
3429,6.92439,208,17644.2,fracture_detected
3430,6.92638,208,253,step
3430,6.92638,208,253,fracture_detected
3431,6.92837,208,13672,step
3431,6.92837,208,13672,fracture_detected
3432,6.93036,208,3233.25,step
3432,6.93036,208,3233.25,fracture_detected
3433,6.93235,208,41551,step
3433,6.93235,208,41551,fracture_detected
3434,6.93434,208,3720.25,step
3434,6.93434,208,3720.25,fracture_detected
3435,6.93633,208,6733.49,step
3435,6.93633,208,6733.49,fracture_detected
3436,6.93832,208,69959.9,step
3436,6.93832,208,69959.9,fracture_detected
3437,6.94031,208,24665.7,step
3437,6.94031,208,24665.7,fracture_detected
3438,6.9423,208,59038.2,step
3438,6.9423,208,59038.2,fracture_detected
3439,6.94429,208,6733.49,step
3439,6.94429,208,6733.49,fracture_detected
3440,6.94628,208,3733.25,step
3440,6.94628,208,3733.25,fracture_detected
3441,6.94827,208,3735.25,step
3441,6.94827,208,3735.25,fracture_detected
3442,6.95027,208,38169.7,step
3442,6.95027,208,38169.7,fracture_detected
3443,6.95226,208,31673.2,step
3443,6.95226,208,31673.2,fracture_detected
3444,6.95425,208,14220,step
3444,6.95425,208,14220,fracture_detected
3445,6.95624,208,14228,step
3445,6.95624,208,14228,fracture_detected
3446,6.95823,208,3747.25,step
3446,6.95823,208,3747.25,fracture_detected
3447,6.96022,208,6742.49,step
3447,6.96022,208,6742.49,fracture_detected
3448,6.96221,208,3399.97,step
3448,6.96221,208,3399.97,fracture_detected
3449,6.9642,208,25094,step
3449,6.9642,208,25094,fracture_detected
3450,6.96619,208,7090.77,step
3450,6.96619,208,7090.77,fracture_detected
3451,6.96818,208,37909.4,step
3451,6.96818,208,37909.4,fracture_detected
3452,6.97017,208,24760.7,step
3452,6.97017,208,24760.7,fracture_detected
3453,6.97216,208,24270.7,step
3453,6.97216,208,24270.7,fracture_detected
3454,6.97415,208,6763.49,step
3454,6.97415,208,6763.49,fracture_detected
3455,6.97614,208,49316.4,step
3455,6.97614,208,49316.4,fracture_detected
3456,6.97813,208,38825.7,step
3456,6.97813,208,38825.7,fracture_detected
3457,6.98012,208,59703.5,step
3457,6.98012,208,59703.5,fracture_detected
3458,6.98211,208,7615.77,step
3458,6.98211,208,7615.77,fracture_detected
3459,6.9841,208,3762.25,step
3459,6.9841,208,3762.25,fracture_detected
3460,6.98609,208,27828.4,step
3460,6.98609,208,27828.4,fracture_detected
3461,6.98808,208,21313.9,step
3461,6.98808,208,21313.9,fracture_detected
3462,6.99007,208,45407.2,step
3462,6.99007,208,45407.2,fracture_detected
3463,6.99206,208,88070.2,step
3463,6.99206,208,88070.2,fracture_detected
3464,6.99405,208,41907,step
3464,6.99405,208,41907,fracture_detected
3465,6.99604,208,14312.5,step
3465,6.99604,208,14312.5,fracture_detected
3466,6.99803,208,20841,step
3466,6.99803,208,20841,fracture_detected
3467,7.00002,208,6784.49,step
3467,7.00002,208,6784.49,fracture_detected
3468,7.00201,208,67094.7,step
3468,7.00201,208,67094.7,fracture_detected
3469,7.004,208,105310,step
3469,7.004,208,105310,fracture_detected
3470,7.00599,208,42479.5,step
3470,7.00599,208,42479.5,fracture_detected
3471,7.00798,208,42005.5,step
3471,7.00798,208,42005.5,fracture_detected
3472,7.00997,208,81248.2,step
3472,7.00997,208,81248.2,fracture_detected
3473,7.01196,208,108960,step
3473,7.01196,208,108960,fracture_detected
3474,7.01395,208,77762.4,step
3474,7.01395,208,77762.4,fracture_detected
3475,7.01594,208,13850,step
3475,7.01594,208,13850,fracture_detected
3476,7.01793,208,6805.49,step
3476,7.01793,208,6805.49,fracture_detected
3477,7.01992,208,59718.2,step
3477,7.01992,208,59718.2,fracture_detected
3478,7.02191,208,6828.49,step
3478,7.02191,208,6828.49,fracture_detected
3479,7.0239,208,39047.7,step
3479,7.0239,208,39047.7,fracture_detected
3480,7.02589,208,32009.2,step
3480,7.02589,208,32009.2,fracture_detected
3481,7.02788,208,10347.7,step
3481,7.02788,208,10347.7,fracture_detected
3482,7.02987,208,20950.5,step
3482,7.02987,208,20950.5,fracture_detected
3483,7.03186,208,28503,step
3483,7.03186,208,28503,fracture_detected
3484,7.03385,208,35097.5,step
3484,7.03385,208,35097.5,fracture_detected
3485,7.03584,208,17441.2,step
3485,7.03584,208,17441.2,fracture_detected
3486,7.03783,208,102781,step
3486,7.03783,208,102781,fracture_detected
3487,7.03982,208,21312.8,step
3487,7.03982,208,21312.8,fracture_detected
3488,7.04181,208,17090,step
3488,7.04181,208,17090,fracture_detected
3489,7.0438,208,39179.7,step
3489,7.0438,208,39179.7,fracture_detected
3490,7.04579,208,17442.2,step
3490,7.04579,208,17442.2,fracture_detected
3491,7.04778,208,38699.7,step
3491,7.04778,208,38699.7,fracture_detected
3492,7.04977,208,64003.4,step
3492,7.04977,208,64003.4,fracture_detected
3493,7.05177,208,31628.2,step
3493,7.05177,208,31628.2,fracture_detected
3494,7.05376,208,14429,step
3494,7.05376,208,14429,fracture_detected
3495,7.05575,208,13925,step
3495,7.05575,208,13925,fracture_detected
3496,7.05774,208,7344.49,step
3496,7.05774,208,7344.49,fracture_detected
3497,7.05973,208,21537.5,step
3497,7.05973,208,21537.5,fracture_detected
3498,7.06172,208,52963.7,step
3498,7.06172,208,52963.7,fracture_detected
3499,7.06371,208,3304.25,step
3499,7.06371,208,3304.25,fracture_detected
3500,7.0657,208,14445,step
3500,7.0657,208,14445,fracture_detected
3501,7.06769,208,10901.7,step
3501,7.06769,208,10901.7,fracture_detected
3502,7.06968,208,39325.7,step
3502,7.06968,208,39325.7,fracture_detected
3503,7.07167,208,67249.7,step
3503,7.07167,208,67249.7,fracture_detected
3504,7.07366,208,3311.67,step
3504,7.07366,208,3311.67,fracture_detected
3505,7.07565,208,21573.9,step
3505,7.07565,208,21573.9,fracture_detected
3506,7.07764,208,42427,step
3506,7.07764,208,42427,fracture_detected
3507,7.07963,208,50037.4,step
3507,7.07963,208,50037.4,fracture_detected
3508,7.08162,208,124789,step
3508,7.08162,208,124789,fracture_detected
3509,7.08361,208,159881,step
3509,7.08361,208,159881,fracture_detected
3510,7.0856,208,21601.5,step
3510,7.0856,208,21601.5,fracture_detected
3511,7.08759,208,21613.5,step
3511,7.08759,208,21613.5,fracture_detected
3512,7.08958,208,10434.7,step
3512,7.08958,208,10434.7,fracture_detected
3513,7.09157,208,3314.25,step
3513,7.09157,208,3314.25,fracture_detected
3514,7.09356,208,78661.4,step
3514,7.09356,208,78661.4,fracture_detected
3515,7.09555,208,85295.9,step
3515,7.09555,208,85295.9,fracture_detected
3516,7.09754,208,71078.9,step
3516,7.09754,208,71078.9,fracture_detected
3517,7.09953,208,82272.7,step
3517,7.09953,208,82272.7,fracture_detected
3518,7.10152,208,88957.2,step
3518,7.10152,208,88957.2,fracture_detected
3519,7.10351,208,50193.4,step
3519,7.10351,208,50193.4,fracture_detected
3520,7.1055,208,43081,step
3520,7.1055,208,43081,fracture_detected
3521,7.10749,208,53318.7,step
3521,7.10749,208,53318.7,fracture_detected
3522,7.10948,208,32385.2,step
3522,7.10948,208,32385.2,fracture_detected
3523,7.11147,208,25256.7,step
3523,7.11147,208,25256.7,fracture_detected
3524,7.11346,208,46214.2,step
3524,7.11346,208,46214.2,fracture_detected
